atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM07834,Swargate,18.494822726512655,73.86608309996413,Commercial,Pune,0,2249,Active,6,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,496
ATM07835,Aundh,18.56317868188775,73.81305941293984,Mixed,Pune,2484,3484,Active,7,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,511
ATM07836,Kothrud,18.513375072826005,73.81184134924216,Commercial,Pune,782,4134,Active,2,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,504
ATM07837,Camp,18.510628509056154,73.86101480665573,Commercial,Pune,887,2093,Active,13,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,876
ATM07838,Shivaji Nagar,18.533538079503874,73.8567430790215,IT Hub,Pune,1091,3001,Active,11,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,487
ATM07839,Shivaji Nagar,18.5230685912318,73.8475471351416,Commercial,Pune,1187,1525,Active,22,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,776
ATM07840,Aundh,18.55057189331755,73.80750931248294,IT Hub,Pune,1094,4189,Active,16,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,510
ATM07841,Camp,18.518414144945417,73.84918913431494,IT Hub,Pune,2620,1195,Active,6,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,724
ATM07842,Viman Nagar,18.561433636596554,73.91767315124982,Residential,Pune,1210,3500,Active,35,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,519
ATM07843,Shivaji Nagar,18.53668564714656,73.84686885183604,Residential,Pune,2010,2765,Active,4,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,485
ATM07844,Shivaji Nagar,18.52707402498484,73.85707568971415,Mixed,Pune,2922,1957,Active,38,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,796
ATM07845,Baner,18.551732850023843,73.78640259936085,Residential,Pune,0,2921,Active,57,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,489
ATM07846,Yerwada,18.569006736328912,73.88068158618182,IT Hub,Pune,896,3760,Active,41,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,490
ATM07847,Hinjewadi,18.585384269292387,73.73408421057172,Residential,Pune,1184,1602,Active,12,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07848,Kothrud,18.50033740462316,73.80890320327394,Commercial,Pune,2867,3536,Active,8,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,504
ATM07849,Swargate,18.50535606114204,73.8567955347046,IT Hub,Pune,1002,2299,Active,16,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,754
ATM07850,Hinjewadi,18.598401821195072,73.73837724714312,IT Hub,Pune,1078,2318,Active,6,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07851,Baner,18.564231718532884,73.78086949688583,Commercial,Pune,815,4238,Active,26,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,490
ATM07852,Camp,18.520248854190594,73.86346308803451,Residential,Pune,778,1672,Active,101,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,502
ATM07853,Aundh,18.56342847804803,73.80261641246065,Commercial,Pune,357,4068,Active,3,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,529
ATM07854,Baner,18.558555502354057,73.79386260394391,Mixed,Pune,0,2118,Active,15,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,651
ATM07855,Shivaji Nagar,18.527624453166162,73.84269408871027,IT Hub,Pune,2615,3566,Active,122,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,485
ATM07856,Aundh,18.55707840839256,73.81539170557984,Mixed,Pune,3905,1997,Active,24,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,509
ATM07857,Viman Nagar,18.57050955908754,73.90720114425035,Residential,Pune,1220,5163,Active,3,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07858,Shivaji Nagar,18.536434382618168,73.8536967671905,Mixed,Pune,0,1998,Active,69,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,484
ATM07859,Hadapsar,18.501742014693104,73.92471946485328,Mixed,Pune,2271,3892,Active,3,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,481
ATM07860,Hadapsar,18.513399496941506,73.91749851059848,Commercial,Pune,555,3451,Active,21,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,480
ATM07861,Aundh,18.55357808219606,73.8014397378774,IT Hub,Pune,0,3496,Active,51,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,554
ATM07862,Hinjewadi,18.58604782309078,73.74449234028246,IT Hub,Pune,0,2489,Active,24,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07863,Shivaji Nagar,18.52288394416472,73.85185914001394,IT Hub,Pune,452,3326,Active,2,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,944
ATM07864,Aundh,18.565099409243793,73.80923737048454,IT Hub,Pune,0,3823,Active,1,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,508
ATM07865,Swargate,18.5035375573266,73.87115433900954,Mixed,Pune,673,2426,Active,51,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,497
ATM07866,Viman Nagar,18.570522791189788,73.92139777856771,IT Hub,Pune,347,4680,Active,28,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,519
ATM07867,Shivaji Nagar,18.534058637144305,73.84355597725595,Residential,Pune,875,534,Active,4,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,486
ATM07868,Hinjewadi,18.591244946104272,73.73117162969629,Commercial,Pune,0,1975,Active,24,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07869,Camp,18.50974748067509,73.85423985594873,Residential,Pune,1374,2889,Active,47,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,714
ATM07870,Kothrud,18.511839529065966,73.8017785484504,IT Hub,Pune,1541,2048,Active,35,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07871,Swargate,18.495676462538125,73.8592650859559,Mixed,Pune,1027,3349,Active,3,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,497
ATM07872,Shivaji Nagar,18.531135113514615,73.85764724207463,IT Hub,Pune,1373,2182,Active,47,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,571
ATM07873,Viman Nagar,18.561417676242876,73.91093348415653,IT Hub,Pune,0,4146,Active,73,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07874,Hadapsar,18.5094267638966,73.93113478778484,Commercial,Pune,1217,3284,Active,43,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,480
ATM07875,Swargate,18.50909593931143,73.86243398782594,IT Hub,Pune,723,3357,Active,17,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,864
ATM07876,Baner,18.55441839474814,73.78022982495982,IT Hub,Pune,3056,2408,Active,21,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,490
ATM07877,Camp,18.523406011126582,73.85355955884893,Residential,Pune,1100,4650,Active,5,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,966
ATM07878,Viman Nagar,18.574839225962254,73.9121620391571,Commercial,Pune,0,2612,Active,27,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,521
ATM07879,Hinjewadi,18.595943757857498,73.74470508870361,IT Hub,Pune,1332,3009,Active,9,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07880,Baner,18.566205368136195,73.78733824592506,Residential,Pune,3169,4531,Active,33,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,490
ATM07881,Swargate,18.497164717442054,73.86965987141467,Residential,Pune,11,3531,Active,56,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,495
ATM07882,Aundh,18.551603667367807,73.81169831454574,Mixed,Pune,1682,2224,Active,43,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,508
ATM07883,Aundh,18.559983401201304,73.80026156087187,IT Hub,Pune,2331,2225,Active,18,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,653
ATM07884,Camp,18.51376511184368,73.8637966918049,Mixed,Pune,0,1109,Active,7,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,710
ATM07885,Hinjewadi,18.583807777321606,73.7380711083103,IT Hub,Pune,793,2192,Active,23,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07886,Swargate,18.501335860254756,73.85582586840083,IT Hub,Pune,1851,3442,Active,16,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,540
ATM07887,Camp,18.514317216064818,73.8493724011798,IT Hub,Pune,3569,1251,Active,3,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,514
ATM07888,Camp,18.523153986801333,73.86040774206822,Mixed,Pune,0,3492,Active,52,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,703
ATM07889,Yerwada,18.55551452223325,73.87885150458823,Mixed,Pune,3367,2923,Active,68,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,491
ATM07890,Hadapsar,18.50361813074465,73.91824260631003,Mixed,Pune,732,2035,Active,0,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,481
ATM07891,Hinjewadi,18.59701092764846,73.734311715031,Residential,Pune,1015,2467,Active,7,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,490
ATM07892,Kothrud,18.507919742660167,73.81523295767408,Commercial,Pune,0,3634,Active,139,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07893,Yerwada,18.566641195332686,73.87058244523465,Commercial,Pune,1033,4166,Active,88,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,491
ATM07894,Swargate,18.50712492538509,73.86900458970857,Residential,Pune,0,3206,Active,52,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,553
ATM07895,Shivaji Nagar,18.524262055684858,73.84516722525095,Mixed,Pune,0,3532,Active,25,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,630
ATM07896,Shivaji Nagar,18.53733020163538,73.84947540320051,Commercial,Pune,55,3100,Active,8,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,486
ATM07897,Hadapsar,18.516166412643116,73.92361423550909,Residential,Pune,931,4240,Active,5,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,481
ATM07898,Hadapsar,18.503465735585674,73.92859476902879,IT Hub,Pune,1509,3535,Active,14,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,480
ATM07899,Kothrud,18.502188539724965,73.80251273448384,Mixed,Pune,5137,3047,Active,7,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,505
ATM07900,Camp,18.509562261035725,73.85856465991753,Residential,Pune,2445,3689,Active,1,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,877
ATM07901,Hinjewadi,18.58967831425158,73.74649993665355,IT Hub,Pune,161,2738,Active,39,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07902,Hinjewadi,18.58728046045202,73.73227928529147,Commercial,Pune,3391,3845,Active,39,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,491
ATM07903,Viman Nagar,18.56415024027625,73.92082469634241,Mixed,Pune,2344,2724,Active,45,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07904,Swargate,18.49440769027138,73.86340770494814,IT Hub,Pune,0,2576,Active,4,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,493
ATM07905,Baner,18.55295477786375,73.79049720199549,Residential,Pune,2590,2015,Active,14,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,489
ATM07906,Yerwada,18.563730234959113,73.88461582895805,Mixed,Pune,0,3159,Active,17,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,491
ATM07907,Swargate,18.507376918484017,73.85847355281946,IT Hub,Pune,2305,1591,Active,30,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,856
ATM07908,Hadapsar,18.50964402155398,73.91586795345697,Commercial,Pune,0,2359,Active,28,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,478
ATM07909,Aundh,18.56112874558471,73.81467295256579,Mixed,Pune,2238,3719,Active,41,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,507
ATM07910,Kothrud,18.51456953954345,73.80781271157615,Residential,Pune,1495,2251,Active,1,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,504
ATM07911,Camp,18.52077100525876,73.8502368427089,Commercial,Pune,0,3749,Active,56,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,860
ATM07912,Viman Nagar,18.566486255101903,73.90681291300987,IT Hub,Pune,0,3672,Active,38,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,520
ATM07913,Swargate,18.500971208981273,73.87135656019892,Mixed,Pune,928,2150,Active,38,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,494
ATM07914,Swargate,18.497440206906337,73.85728694798878,Mixed,Pune,1772,3257,Active,40,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,493
ATM07915,Shivaji Nagar,18.524928184649642,73.85561206856202,Residential,Pune,0,3120,Active,30,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,911
ATM07916,Kothrud,18.502038190284555,73.81272679674593,Commercial,Pune,3616,2763,Active,3,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,503
